query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
1,0.0,0.0,3.611828616820276,105187432.4
2,0.0,0.0,2.2186146676540375,64817456.0
3,0.0,0.0,2.9274146435782313,85374693.0
4,0.0,0.0,2.219429014250636,65180483.8
5,0.0,0.0,3.4881632113829255,101786532.8
6,0.0,0.0,4.5341110015287995,131405015.6
7,0.0,0.0,4.1158297108486295,119949528.2
8,0.0,0.0,3.4853735584765673,101422432.4
9,0.0,0.0,20.356698663905263,57682426163.0
