query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
1,0.0,0.0,1.6731789279729128,49390887.8
2,0.0,0.0,0.9887649547308683,29803024.6
3,0.0,0.0,0.2811417309567332,56992955.0
4,0.0,0.0,1.1884150672703981,35118973.8
5,0.0,0.0,2.7793973442167044,81540334.6
6,0.0,0.0,2.496608603745699,72554818.0
