query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
6,12.5,8.75,3.2074137311428785,132491956.0
6,12.5,10.0,3.2074137311428785,132565395.0
6,12.5,11.25,3.2074137311428785,132521495.0
7,2.5,1.5,1.4432414723560214,60293776.0
7,2.5,1.75,1.722834455780685,71853773.0
7,2.5,2.0,1.722834455780685,71669174.0
7,2.5,2.25,2.002833543345332,83070502.0
7,5.0,3.0,2.9123520674183965,120177787.0
7,5.0,3.5,3.329530813731253,137117930.0
7,5.0,4.0,3.8885609535500407,160135802.0
7,5.0,4.5,4.4481530245393515,182856089.0
7,7.5,4.5,4.4481530245393515,183034067.0
7,7.5,5.25,4.4481530245393515,182960858.0
7,7.5,6.0,4.4481530245393515,182949251.0
7,7.5,6.75,6.106138505041599,250461696.0
7,10.0,6.0,4.4481530245393515,183025962.0
7,10.0,7.0,6.106138505041599,250475129.0
7,10.0,8.0,6.106138505041599,250430308.0
7,10.0,9.0,6.106138505041599,250441427.0
7,12.5,7.5,6.106138505041599,250338687.0
7,12.5,8.75,6.106138505041599,250433085.0
7,12.5,10.0,6.106138505041599,250313286.0
7,12.5,11.25,6.106138505041599,250276006.0
8,2.5,1.5,1.3044582214206457,54309295.0
8,2.5,1.75,1.7211254248395562,70918861.0
8,2.5,2.0,1.9635872105136514,80999552.0
8,2.5,2.25,2.243180193938315,92306791.0
8,5.0,3.0,2.9776371493935585,122332635.0
8,5.0,3.5,3.4989820634946227,143505166.0
8,5.0,4.0,3.8162602726370096,156599927.0
8,5.0,4.5,3.8162602726370096,156516729.0
8,7.5,4.5,3.8162602726370096,156477578.0
8,7.5,5.25,3.8162602726370096,156583847.0
8,7.5,6.0,5.422956630587578,222004196.0
8,7.5,6.75,5.422956630587578,221979830.0
8,10.0,6.0,5.422956630587578,222006179.0
8,10.0,7.0,5.422956630587578,222031488.0
8,10.0,8.0,7.080942111089826,289557204.0
8,10.0,9.0,7.080942111089826,289437524.0
8,12.5,7.5,7.080942111089826,289442163.0
8,12.5,8.75,7.080942111089826,289425872.0
8,12.5,10.0,7.080942111089826,289366802.0
8,12.5,11.25,7.080942111089826,289506910.0
9,2.5,1.5,1.3609055876731873,56524083.0
9,2.5,1.75,1.7127905255183578,70471946.0
9,2.5,2.0,1.971179491840303,81014912.0
9,2.5,2.25,2.2489084592089057,92274801.0
9,5.0,3.0,2.9968053940683603,123002099.0
9,5.0,3.5,3.3147487239912152,136113579.0
9,5.0,4.0,3.873372759670019,158919305.0
9,5.0,4.5,4.398319087922573,180031066.0
9,7.5,4.5,4.398319087922573,179917288.0
9,7.5,5.25,4.921445081941783,201470065.0
9,7.5,6.0,5.7600682051852345,235777161.0
9,7.5,6.75,6.465548404492438,2734354520.0
9,10.0,6.0,5.7600682051852345,235718904.0
9,10.0,7.0,6.465548404492438,1796485516.0
9,10.0,8.0,7.418053685687482,303259619.0
9,10.0,9.0,8.123533884994686,2651540444.0
9,12.5,7.5,7.418053685687482,303234007.0
9,12.5,8.75,8.123533884994686,2677233964.0
9,12.5,10.0,8.123533884994686,2714993214.0
9,12.5,11.25,8.123533884994686,2644267365.0
10,2.5,1.5,1.3965100245550275,58165178.0
10,2.5,1.75,1.6765091121196747,69630014.0
10,2.5,2.0,1.9561020955443382,81011533.0
10,2.5,2.25,1.9561020955443382,81095581.0
10,5.0,3.0,2.373280841857195,98005495.0
10,5.0,3.5,3.3344945926219225,137146950.0
10,5.0,4.0,3.751673338934779,154059633.0
10,5.0,4.5,4.031266322359443,165388521.0
10,7.5,4.5,4.031266322359443,165434631.0
